call_id,lead_id,rep_id,call_at_utc,call_local_hour,duration_seconds,connected_flag,disposition,dialer_source,scheduled_flag
C0369700,L103697,SDR01,2026-05-29 14:00:00,9,29,0,No Answer,Genesys,0
C0369701,L103697,SDR01,2026-06-04 12:00:00,7,29,0,Voicemail,Genesys,0
C0369800,L103698,SDR02,2026-06-28 18:00:00,12,24,0,No Answer,Genesys,0
C0369801,L103698,SDR02,2026-07-02 21:00:00,15,37,0,Busy,Manual,0
C0369900,L103699,SDR02,2026-02-27 16:00:00,11,10,0,No Answer,Genesys,0
C0370000,L103700,SDR01,2026-01-08 17:00:00,13,328,1,Connected - Follow-up,Manual,1
C0370200,L103702,SDR01,2026-05-03 18:00:00,12,29,0,No Answer,Genesys,0
C0370201,L103702,SDR01,2026-05-06 08:00:00,2,369,1,Connected - Discovery,Genesys,0
C0370300,L103703,SDR02,2026-04-18 11:00:00,5,333,1,Connected - Follow-up,Genesys,0
C0370400,L103704,SDR03,2026-01-17 16:00:00,11,363,1,Connected - Discovery,Manual,0
C0370401,L103704,SDR03,2026-01-26 08:00:00,3,15,0,Voicemail,Genesys,0
C0370500,L103705,SDR02,2026-04-18 18:00:00,13,314,1,Connected - Demo Scheduled,Genesys,0
C0370600,L103706,SDR02,2026-02-06 09:00:00,5,39,0,No Answer,Genesys,0
C0370601,L103706,SDR02,2026-02-01 19:00:00,15,319,1,Connected - Demo Scheduled,Genesys,0
C0370700,L103707,SDR02,2026-04-12 16:00:00,11,258,1,Connected - Follow-up,Genesys,1
C0370800,L103708,SDR01,2026-04-16 11:00:00,6,40,1,Connected - Follow-up,Manual,0
C0370801,L103708,SDR01,2026-04-16 20:00:00,15,262,1,Connected - Discovery,Manual,0
C0371000,L103710,SDR01,2026-03-19 20:00:00,15,338,1,Connected - Discovery,Genesys,0
C0371001,L103710,SDR01,2026-03-17 18:00:00,13,30,0,No Answer,Genesys,0
C0371200,L103712,SDR01,2026-05-07 19:00:00,13,40,1,Connected - Follow-up,Manual,0
C0371201,L103712,SDR01,2026-05-12 17:00:00,11,13,0,Voicemail,Genesys,0
C0371300,L103713,SDR01,2026-05-27 15:00:00,9,431,1,Connected - Follow-up,Manual,0
C0371301,L103713,SDR01,2026-05-20 20:00:00,14,539,1,Connected - Discovery,Genesys,0
C0371302,L103713,AE08,2026-05-28 21:00:00,15,484,1,Connected - Discovery,Genesys,0
C0371303,L103713,AE09,2026-05-28 10:00:00,4,412,1,Connected - Follow-up,Manual,1
C0371304,L103713,AE09,2026-05-16 16:00:00,10,26,0,Busy,Manual,0
C0371305,L103713,AE09,2026-05-23 18:00:00,12,320,1,Connected - Discovery,Manual,0
C0371306,L103713,AE07,2026-05-20 16:00:00,10,354,1,Connected - Demo Scheduled,Genesys,0
C0371400,L103714,SDR01,2026-05-27 10:00:00,5,23,0,Voicemail,Manual,0
C0371401,L103714,SDR01,2026-06-08 11:00:00,6,366,1,Connected - Follow-up,Genesys,0
C0371500,L103715,SDR02,2026-03-04 13:00:00,7,21,0,No Answer,Genesys,0
C0371501,L103715,SDR02,2026-03-12 20:00:00,14,27,0,No Answer,Genesys,0
C0371502,L103715,AE07,2026-03-08 15:00:00,9,12,0,No Answer,Manual,0
C0371503,L103715,AE07,2026-03-11 10:00:00,4,434,1,Connected - Follow-up,Genesys,1
C0371600,L103716,SDR01,2026-03-19 08:00:00,2,216,1,Connected - Demo Scheduled,Genesys,0
C0371700,L103717,SDR01,2026-03-14 15:00:00,9,167,1,Connected - Discovery,Genesys,0
C0371701,L103717,SDR01,2026-03-14 11:00:00,5,32,0,Wrong Number,Genesys,0
C0371702,L103717,AE05,2026-03-13 14:00:00,8,41,0,No Answer,Genesys,0
C0371800,L103718,SDR01,2026-04-06 10:00:00,6,224,1,Connected - Demo Scheduled,Genesys,0
C0371801,L103718,SDR01,2026-04-16 14:00:00,10,21,0,Busy,Manual,0
C0371802,L103718,AE03,2026-04-17 11:00:00,7,331,1,Connected - Discovery,Genesys,0
C0371803,L103718,AE04,2026-04-16 18:00:00,14,27,0,Wrong Number,Genesys,0
C0371900,L103719,SDR02,2026-01-31 15:00:00,9,489,1,Connected - Follow-up,Genesys,0
C0371901,L103719,SDR02,2026-02-03 18:00:00,12,641,1,Connected - Discovery,Genesys,0
C0371902,L103719,AE09,2026-01-27 12:00:00,6,34,0,No Answer,Manual,0
C0371903,L103719,AE09,2026-01-26 13:00:00,7,720,1,Connected - Discovery,Manual,0
C0371904,L103719,AE09,2026-02-05 15:00:00,9,26,0,No Answer,Genesys,0
C0372000,L103720,SDR01,2026-03-25 08:00:00,2,397,1,Connected - Follow-up,Genesys,0
C0372001,L103720,SDR01,2026-03-24 09:00:00,3,623,1,Connected - Discovery,Genesys,0
C0372002,L103720,AE08,2026-03-20 19:00:00,13,377,1,Connected - Follow-up,Genesys,0
C0372003,L103720,AE08,2026-03-23 14:00:00,8,11,0,No Answer,Manual,0
C0372100,L103721,SDR01,2026-02-17 14:00:00,9,13,0,Voicemail,Manual,0
C0372200,L103722,SDR02,2026-04-19 15:00:00,11,202,1,Connected - Follow-up,Genesys,0
C0372201,L103722,SDR02,2026-04-18 19:00:00,15,90,1,Connected - Discovery,Genesys,1
C0372202,L103722,AE01,2026-04-16 15:00:00,11,30,0,No Answer,Genesys,0
C0372203,L103722,AE02,2026-04-10 08:00:00,4,301,1,Connected - Discovery,Genesys,0
C0372204,L103722,AE06,2026-04-12 12:00:00,8,431,1,Connected - Follow-up,Genesys,0
C0372300,L103723,SDR02,2026-06-16 08:00:00,3,9,0,Wrong Number,Genesys,0
C0372301,L103723,SDR02,2026-06-08 15:00:00,10,611,1,Connected - Discovery,Genesys,0
C0372400,L103724,SDR02,2026-07-07 21:00:00,16,21,0,No Answer,Genesys,0
C0372401,L103724,SDR02,2026-07-06 15:00:00,10,616,1,Connected - Follow-up,Genesys,0
C0372402,L103724,AE07,2026-07-06 10:00:00,5,24,0,Voicemail,Genesys,0
C0372600,L103726,SDR04,2026-01-12 21:00:00,16,33,0,No Answer,Genesys,0
C0372700,L103727,SDR01,2026-02-20 15:00:00,11,442,1,Connected - Demo Scheduled,Genesys,0
C0372900,L103729,SDR01,2026-05-18 09:00:00,4,194,1,Connected - Follow-up,Genesys,1
C0372901,L103729,SDR01,2026-05-22 08:00:00,3,34,0,Voicemail,Genesys,0
C0373000,L103730,SDR02,2026-07-09 12:00:00,7,26,0,No Answer,Genesys,0
C0373001,L103730,SDR02,2026-07-06 09:00:00,4,31,0,Wrong Number,Manual,0
C0373100,L103731,SDR03,2026-04-22 11:00:00,7,348,1,Connected - Follow-up,Genesys,0
C0373101,L103731,SDR03,2026-04-12 18:00:00,14,23,0,No Answer,Genesys,0
C0373102,L103731,AE03,2026-04-20 20:00:00,16,11,0,Voicemail,Genesys,0
C0373200,L103732,SDR04,2026-02-04 21:00:00,15,287,1,Connected - Discovery,Manual,1
C0373201,L103732,SDR04,2026-02-12 16:00:00,10,9,0,Voicemail,Genesys,0
C0373202,L103732,AE06,2026-02-06 20:00:00,14,448,1,Connected - Demo Scheduled,Manual,0
C0373203,L103732,AE03,2026-02-11 10:00:00,4,23,0,Voicemail,Genesys,0
C0373300,L103733,SDR01,2026-01-05 19:00:00,13,41,0,No Answer,Genesys,0
C0373301,L103733,SDR01,2026-01-17 18:00:00,12,27,0,No Answer,Genesys,0
C0373400,L103734,SDR01,2026-06-28 19:00:00,13,192,1,Connected - Discovery,Genesys,0
C0373401,L103734,SDR01,2026-07-05 18:00:00,12,333,1,Connected - Demo Scheduled,Manual,0
C0373500,L103735,SDR01,2026-03-09 11:00:00,5,117,1,Connected - Discovery,Genesys,0
C0373700,L103737,SDR01,2026-02-14 20:00:00,15,12,0,Wrong Number,Genesys,0
C0373701,L103737,SDR01,2026-02-15 09:00:00,4,25,0,No Answer,Genesys,0
C0373702,L103737,AE07,2026-02-12 13:00:00,8,685,1,Connected - Discovery,Genesys,0
C0373800,L103738,SDR01,2026-02-28 19:00:00,13,361,1,Connected - Discovery,Manual,0
C0373900,L103739,SDR01,2026-05-10 15:00:00,9,26,0,Wrong Number,Genesys,0
C0373901,L103739,SDR01,2026-05-11 16:00:00,10,367,1,Connected - Demo Scheduled,Genesys,0
C0373902,L103739,AE05,2026-05-01 17:00:00,11,263,1,Connected - Follow-up,Genesys,0
C0373903,L103739,AE04,2026-05-02 14:00:00,8,179,1,Connected - Discovery,Genesys,0
C0374000,L103740,SDR02,2026-06-15 20:00:00,16,22,0,No Answer,Genesys,0
C0374001,L103740,SDR02,2026-06-15 12:00:00,8,294,1,Connected - Discovery,Genesys,1
C0374002,L103740,AE02,2026-06-18 15:00:00,11,315,1,Connected - Discovery,Genesys,0
C0374100,L103741,SDR01,2026-03-01 20:00:00,14,34,0,No Answer,Manual,0
C0374101,L103741,SDR01,2026-03-01 13:00:00,7,67,1,Connected - Discovery,Genesys,1
C0374102,L103741,AE05,2026-02-21 18:00:00,12,285,1,Connected - Discovery,Genesys,0
C0374200,L103742,SDR02,2026-05-17 18:00:00,12,36,0,No Answer,Genesys,0
C0374201,L103742,SDR02,2026-05-16 13:00:00,7,37,0,No Answer,Genesys,0
C0374300,L103743,SDR02,2026-01-17 17:00:00,11,393,1,Connected - Follow-up,Genesys,0
C0374301,L103743,SDR02,2026-01-13 09:00:00,3,505,1,Connected - Demo Scheduled,Genesys,0
C0374302,L103743,AE09,2026-01-24 21:00:00,15,365,1,Connected - Discovery,Genesys,0
C0374400,L103744,SDR02,2026-01-06 11:00:00,6,12,0,Busy,Genesys,0
C0374500,L103745,SDR01,2026-01-14 21:00:00,16,349,1,Connected - Follow-up,Genesys,1
C0374501,L103745,SDR01,2026-01-11 08:00:00,3,31,0,No Answer,Genesys,0
C0374502,L103745,AE07,2026-01-18 08:00:00,3,37,0,No Answer,Genesys,0
C0374503,L103745,AE07,2026-01-13 09:00:00,4,36,0,No Answer,Manual,0
C0374600,L103746,SDR04,2026-06-21 18:00:00,13,199,1,Connected - Follow-up,Genesys,1
C0374601,L103746,SDR04,2026-06-21 20:00:00,15,114,1,Connected - Discovery,Manual,0
C0374602,L103746,AE05,2026-06-22 14:00:00,9,18,0,Voicemail,Genesys,0
C0374603,L103746,AE03,2026-06-27 19:00:00,14,14,0,Voicemail,Genesys,1
C0374604,L103746,AE01,2026-06-29 21:00:00,16,16,0,Voicemail,Genesys,0
C0374700,L103747,SDR02,2026-04-17 09:00:00,3,421,1,Connected - Follow-up,Genesys,0
C0374800,L103748,SDR01,2026-06-08 11:00:00,6,13,0,Voicemail,Genesys,0
C0374900,L103749,SDR02,2026-01-15 15:00:00,10,17,0,No Answer,Genesys,0
C0375000,L103750,SDR02,2026-01-16 10:00:00,5,445,1,Connected - Demo Scheduled,Genesys,0
C0375001,L103750,SDR02,2026-01-15 13:00:00,8,32,0,No Answer,Genesys,0
C0375002,L103750,AE09,2026-01-09 21:00:00,16,448,1,Connected - Follow-up,Genesys,0
C0375100,L103751,SDR01,2026-06-09 20:00:00,16,33,0,Busy,Genesys,0
C0375300,L103753,SDR01,2026-02-06 14:00:00,8,68,1,Connected - Discovery,Genesys,0
C0375301,L103753,SDR01,2026-02-05 11:00:00,5,143,1,Connected - Follow-up,Genesys,0
C0375302,L103753,AE02,2026-01-31 11:00:00,5,156,1,Connected - Discovery,Genesys,0
C0375303,L103753,AE05,2026-02-03 09:00:00,3,77,1,Connected - Follow-up,Genesys,0
C0375400,L103754,SDR04,2026-04-12 17:00:00,11,657,1,Connected - Discovery,Genesys,0
C0375401,L103754,SDR04,2026-04-06 17:00:00,11,13,0,No Answer,Genesys,0
C0375402,L103754,AE07,2026-04-13 18:00:00,12,277,1,Connected - Follow-up,Genesys,1
C0375403,L103754,AE08,2026-04-06 20:00:00,14,413,1,Connected - Follow-up,Genesys,1
C0375500,L103755,SDR01,2026-04-25 15:00:00,10,350,1,Connected - Follow-up,Genesys,0
C0375501,L103755,SDR01,2026-04-21 13:00:00,8,38,0,Wrong Number,Genesys,1
C0375502,L103755,AE02,2026-04-26 15:00:00,10,265,1,Connected - Demo Scheduled,Genesys,0
C0375700,L103757,SDR01,2026-03-28 11:00:00,6,21,0,Busy,Genesys,0
C0375701,L103757,SDR01,2026-03-23 16:00:00,11,139,1,Connected - Follow-up,Genesys,1
C0375702,L103757,AE03,2026-04-04 21:00:00,16,340,1,Connected - Discovery,Genesys,0
C0375800,L103758,SDR02,2026-05-04 20:00:00,15,433,1,Connected - Follow-up,Genesys,0
C0375801,L103758,SDR02,2026-05-04 15:00:00,10,282,1,Connected - Discovery,Manual,1
C0375802,L103758,AE07,2026-05-05 13:00:00,8,17,0,No Answer,Genesys,0
C0375900,L103759,SDR02,2026-03-27 18:00:00,12,201,1,Connected - Demo Scheduled,Genesys,0
C0376000,L103760,SDR01,2026-03-19 18:00:00,13,673,1,Connected - Demo Scheduled,Genesys,0
C0376001,L103760,SDR01,2026-03-23 16:00:00,11,214,1,Connected - Follow-up,Genesys,1
C0376100,L103761,SDR02,2026-01-15 21:00:00,16,405,1,Connected - Discovery,Manual,1
C0376101,L103761,SDR02,2026-01-14 21:00:00,16,482,1,Connected - Follow-up,Genesys,0
C0376102,L103761,AE07,2026-01-15 11:00:00,6,13,0,Wrong Number,Genesys,0
C0376103,L103761,AE09,2026-01-19 17:00:00,12,297,1,Connected - Discovery,Genesys,0
C0376200,L103762,SDR02,2026-03-31 09:00:00,4,344,1,Connected - Discovery,Manual,0
C0376300,L103763,SDR01,2026-05-29 09:00:00,3,221,1,Connected - Follow-up,Genesys,0
C0376301,L103763,SDR01,2026-06-05 08:00:00,2,28,0,Voicemail,Genesys,0
C0376302,L103763,AE01,2026-05-27 20:00:00,14,476,1,Connected - Discovery,Genesys,0
C0376303,L103763,AE06,2026-06-03 19:00:00,13,443,1,Connected - Discovery,Genesys,0
C0376400,L103764,SDR03,2026-04-25 17:00:00,12,55,1,Connected - Discovery,Genesys,0
C0376401,L103764,SDR03,2026-04-25 16:00:00,11,325,1,Connected - Follow-up,Genesys,1
C0376402,L103764,AE05,2026-04-30 15:00:00,10,36,0,Wrong Number,Genesys,0
C0376500,L103765,SDR01,2026-06-21 17:00:00,12,25,0,Busy,Genesys,0
C0376501,L103765,SDR01,2026-06-23 17:00:00,12,16,0,No Answer,Manual,0
C0376600,L103766,SDR01,2026-01-25 20:00:00,16,35,0,No Answer,Genesys,0
C0376601,L103766,SDR01,2026-01-27 18:00:00,14,26,0,Voicemail,Genesys,0
C0376700,L103767,SDR02,2026-01-11 17:00:00,11,364,1,Connected - Discovery,Genesys,0
C0376701,L103767,SDR02,2026-01-04 15:00:00,9,91,1,Connected - Follow-up,Genesys,1
C0376800,L103768,SDR02,2026-04-13 15:00:00,10,388,1,Connected - Discovery,Genesys,1
C0376801,L103768,SDR02,2026-04-19 21:00:00,16,448,1,Connected - Follow-up,Genesys,0
C0376802,L103768,AE09,2026-04-14 13:00:00,8,35,0,Voicemail,Genesys,0
C0376900,L103769,SDR02,2026-02-15 16:00:00,10,17,0,Busy,Genesys,0
C0376901,L103769,SDR02,2026-02-14 15:00:00,9,621,1,Connected - Discovery,Manual,0
C0376902,L103769,AE08,2026-02-15 15:00:00,9,556,1,Connected - Follow-up,Manual,0
C0376903,L103769,AE08,2026-02-09 14:00:00,8,456,1,Connected - Follow-up,Genesys,0
C0376904,L103769,AE07,2026-02-09 14:00:00,8,404,1,Connected - Discovery,Genesys,0
C0377000,L103770,SDR04,2026-04-30 12:00:00,6,85,1,Connected - Discovery,Genesys,0
C0377001,L103770,SDR04,2026-04-28 10:00:00,4,16,0,Wrong Number,Genesys,0
C0377002,L103770,AE02,2026-04-21 15:00:00,9,419,1,Connected - Follow-up,Genesys,1
C0377100,L103771,SDR02,2026-06-13 11:00:00,7,195,1,Connected - Follow-up,Genesys,0
C0377101,L103771,SDR02,2026-06-15 19:00:00,15,21,0,Busy,Genesys,1
C0377102,L103771,AE01,2026-06-18 15:00:00,11,38,0,No Answer,Genesys,0
C0377103,L103771,AE04,2026-06-13 18:00:00,14,38,0,Voicemail,Genesys,0
C0377104,L103771,AE06,2026-06-21 14:00:00,10,321,1,Connected - Follow-up,Genesys,0
C0377200,L103772,SDR02,2026-03-12 12:00:00,7,19,0,Wrong Number,Manual,0
C0377201,L103772,SDR02,2026-03-04 10:00:00,5,428,1,Connected - Follow-up,Genesys,0
C0377400,L103774,SDR02,2026-05-13 19:00:00,14,258,1,Connected - Follow-up,Manual,0
C0377401,L103774,SDR02,2026-05-12 21:00:00,16,378,1,Connected - Discovery,Manual,0
C0377402,L103774,AE05,2026-05-10 08:00:00,3,29,0,Voicemail,Genesys,0
C0377403,L103774,AE01,2026-05-08 18:00:00,13,31,0,Voicemail,Genesys,0
C0377500,L103775,SDR04,2026-01-30 19:00:00,14,27,0,Wrong Number,Genesys,0
C0377501,L103775,SDR04,2026-02-10 19:00:00,14,26,0,Wrong Number,Genesys,0
C0377502,L103775,AE02,2026-02-10 09:00:00,4,15,0,No Answer,Manual,0
C0377503,L103775,AE04,2026-02-04 09:00:00,4,28,0,Busy,Manual,0
C0377504,L103775,AE02,2026-02-02 09:00:00,4,376,1,Connected - Follow-up,Manual,0
C0377700,L103777,SDR01,2026-02-14 21:00:00,16,296,1,Connected - Discovery,Manual,0
C0377701,L103777,SDR01,2026-02-13 21:00:00,16,362,1,Connected - Follow-up,Manual,0
C0377800,L103778,SDR01,2026-06-04 11:00:00,6,585,1,Connected - Demo Scheduled,Genesys,0
C0377801,L103778,SDR01,2026-06-07 19:00:00,14,351,1,Connected - Follow-up,Genesys,0
C0377802,L103778,AE09,2026-05-29 11:00:00,6,26,0,Busy,Genesys,0
C0377900,L103779,SDR02,2026-05-02 09:00:00,5,355,1,Connected - Follow-up,Manual,0
C0377901,L103779,SDR02,2026-05-11 14:00:00,10,373,1,Connected - Demo Scheduled,Manual,0
C0378000,L103780,SDR04,2026-02-06 12:00:00,6,9,0,No Answer,Manual,0
C0378100,L103781,SDR01,2026-05-18 13:00:00,8,261,1,Connected - Discovery,Genesys,0
C0378101,L103781,SDR01,2026-05-16 12:00:00,7,425,1,Connected - Demo Scheduled,Genesys,0
C0378300,L103783,SDR01,2026-04-28 13:00:00,8,346,1,Connected - Discovery,Genesys,0
C0378301,L103783,SDR01,2026-04-20 17:00:00,12,346,1,Connected - Follow-up,Genesys,0
C0378302,L103783,AE03,2026-05-02 17:00:00,12,309,1,Connected - Discovery,Genesys,0
C0378303,L103783,AE06,2026-04-21 18:00:00,13,19,0,No Answer,Genesys,0
C0378400,L103784,SDR01,2026-07-02 20:00:00,14,31,0,Busy,Genesys,0
C0378401,L103784,SDR01,2026-07-05 17:00:00,11,360,1,Connected - Demo Scheduled,Genesys,1
C0378600,L103786,SDR03,2026-06-08 21:00:00,15,25,0,Voicemail,Manual,0
C0378601,L103786,SDR03,2026-06-15 19:00:00,13,236,1,Connected - Discovery,Genesys,0
C0378602,L103786,AE07,2026-06-16 09:00:00,3,505,1,Connected - Follow-up,Genesys,1
C0378603,L103786,AE09,2026-06-09 11:00:00,5,31,0,Busy,Genesys,0
C0378604,L103786,AE07,2026-06-13 14:00:00,8,567,1,Connected - Follow-up,Genesys,0
C0378605,L103786,AE08,2026-06-07 21:00:00,15,14,0,Voicemail,Genesys,0
C0378606,L103786,AE08,2026-06-07 14:00:00,8,536,1,Connected - Demo Scheduled,Genesys,0
C0378700,L103787,SDR02,2026-04-07 19:00:00,14,242,1,Connected - Discovery,Genesys,0
C0378800,L103788,SDR01,2026-04-13 20:00:00,15,342,1,Connected - Discovery,Genesys,0
C0378900,L103789,SDR04,2026-03-01 15:00:00,10,334,1,Connected - Demo Scheduled,Genesys,1
C0379000,L103790,SDR01,2026-06-25 13:00:00,8,266,1,Connected - Discovery,Genesys,0
C0379001,L103790,SDR01,2026-06-18 12:00:00,7,32,0,No Answer,Manual,0
C0379100,L103791,SDR01,2026-04-07 13:00:00,8,37,0,Busy,Genesys,1
C0379101,L103791,SDR01,2026-04-03 12:00:00,7,305,1,Connected - Follow-up,Genesys,0
C0379102,L103791,AE07,2026-04-10 13:00:00,8,20,0,No Answer,Genesys,0
C0379200,L103792,SDR02,2026-05-21 08:00:00,3,235,1,Connected - Discovery,Genesys,0
C0379201,L103792,SDR02,2026-05-31 18:00:00,13,233,1,Connected - Follow-up,Genesys,0
C0379300,L103793,SDR02,2026-03-08 10:00:00,4,9,0,Busy,Genesys,0
C0379301,L103793,SDR02,2026-03-17 10:00:00,4,39,0,Wrong Number,Genesys,0
C0379302,L103793,AE04,2026-03-19 21:00:00,15,14,0,No Answer,Genesys,0
C0379400,L103794,SDR01,2026-05-15 19:00:00,13,184,1,Connected - Demo Scheduled,Genesys,0
C0379401,L103794,SDR01,2026-05-22 17:00:00,11,22,0,Busy,Manual,0
C0379402,L103794,AE06,2026-05-15 11:00:00,5,8,0,No Answer,Genesys,0
C0379403,L103794,AE06,2026-05-28 17:00:00,11,38,0,No Answer,Genesys,0
C0379500,L103795,SDR02,2026-02-12 17:00:00,11,168,1,Connected - Discovery,Manual,0
C0379501,L103795,SDR02,2026-02-23 17:00:00,11,298,1,Connected - Demo Scheduled,Genesys,0
C0379502,L103795,AE06,2026-02-10 17:00:00,11,379,1,Connected - Discovery,Genesys,0
C0379503,L103795,AE03,2026-02-19 17:00:00,11,454,1,Connected - Demo Scheduled,Genesys,0
C0379504,L103795,AE02,2026-02-17 09:00:00,3,20,0,Voicemail,Genesys,0
C0379505,L103795,AE06,2026-02-14 17:00:00,11,385,1,Connected - Demo Scheduled,Genesys,1
C0379506,L103795,AE05,2026-02-12 15:00:00,9,23,0,Wrong Number,Manual,0
C0379507,L103795,AE06,2026-02-12 17:00:00,11,41,0,Wrong Number,Manual,0
C0379600,L103796,SDR03,2026-05-13 08:00:00,4,251,1,Connected - Follow-up,Genesys,0
C0379601,L103796,SDR03,2026-05-24 13:00:00,9,23,0,Busy,Manual,0
C0379602,L103796,AE08,2026-05-23 20:00:00,16,380,1,Connected - Follow-up,Genesys,0
C0379603,L103796,AE09,2026-05-22 12:00:00,8,23,0,No Answer,Genesys,0
C0379604,L103796,AE09,2026-05-22 15:00:00,11,29,0,No Answer,Manual,0
C0379605,L103796,AE09,2026-05-25 10:00:00,6,31,0,No Answer,Genesys,0
C0379700,L103797,SDR03,2026-01-12 11:00:00,5,41,0,Wrong Number,Genesys,0
C0379701,L103797,SDR03,2026-01-12 13:00:00,7,8,0,Wrong Number,Genesys,0
C0379800,L103798,SDR03,2026-01-24 17:00:00,12,41,0,No Answer,Genesys,0
C0379801,L103798,SDR03,2026-01-25 21:00:00,16,369,1,Connected - Discovery,Manual,0
C0379900,L103799,SDR01,2026-03-06 10:00:00,5,30,0,Voicemail,Manual,0
C0379901,L103799,SDR01,2026-03-05 08:00:00,3,13,0,No Answer,Manual,0
C0379902,L103799,AE03,2026-03-18 17:00:00,12,12,0,No Answer,Manual,0
C0379903,L103799,AE04,2026-03-05 19:00:00,14,15,0,Wrong Number,Genesys,0
C0379904,L103799,AE01,2026-03-13 10:00:00,5,418,1,Connected - Discovery,Genesys,0
C0380000,L103800,SDR02,2026-04-06 20:00:00,15,34,0,No Answer,Manual,0
C0380001,L103800,SDR02,2026-04-11 18:00:00,13,373,1,Connected - Demo Scheduled,Genesys,0
C0380002,L103800,AE06,2026-04-01 18:00:00,13,292,1,Connected - Follow-up,Manual,1
C0380003,L103800,AE01,2026-04-08 12:00:00,7,348,1,Connected - Discovery,Genesys,0
C0380100,L103801,SDR01,2026-05-11 20:00:00,15,270,1,Connected - Follow-up,Genesys,1
C0380101,L103801,SDR01,2026-05-11 10:00:00,5,19,0,Wrong Number,Genesys,0
C0380102,L103801,AE01,2026-05-17 17:00:00,12,399,1,Connected - Discovery,Genesys,0
C0380103,L103801,AE04,2026-05-09 20:00:00,15,135,1,Connected - Discovery,Genesys,0
C0380200,L103802,SDR02,2026-03-08 20:00:00,16,98,1,Connected - Follow-up,Genesys,0
C0380201,L103802,SDR02,2026-03-17 09:00:00,5,34,0,Voicemail,Genesys,0
C0380202,L103802,AE02,2026-03-06 19:00:00,15,40,1,Connected - Follow-up,Genesys,0
C0380203,L103802,AE01,2026-03-17 14:00:00,10,20,0,No Answer,Genesys,0
C0380300,L103803,SDR01,2026-01-17 10:00:00,6,13,0,No Answer,Genesys,0
C0380301,L103803,SDR01,2026-01-16 21:00:00,17,367,1,Connected - Discovery,Manual,0
C0380302,L103803,AE03,2026-01-17 15:00:00,11,225,1,Connected - Follow-up,Genesys,0
C0380400,L103804,SDR04,2026-02-28 15:00:00,9,484,1,Connected - Discovery,Genesys,0
C0380401,L103804,SDR04,2026-03-09 13:00:00,7,9,0,Busy,Genesys,0
C0380402,L103804,AE04,2026-03-03 18:00:00,12,38,0,No Answer,Genesys,0
C0380403,L103804,AE01,2026-03-06 14:00:00,8,283,1,Connected - Discovery,Genesys,1
C0380500,L103805,SDR01,2026-03-31 08:00:00,3,35,0,Wrong Number,Genesys,0
C0380501,L103805,SDR01,2026-03-31 16:00:00,11,472,1,Connected - Demo Scheduled,Genesys,0
C0380600,L103806,SDR03,2026-04-13 18:00:00,13,228,1,Connected - Demo Scheduled,Manual,0
C0380601,L103806,SDR03,2026-04-15 10:00:00,5,438,1,Connected - Follow-up,Genesys,1
C0380602,L103806,AE07,2026-04-15 19:00:00,14,32,0,Voicemail,Genesys,0
C0380700,L103807,SDR02,2026-04-28 19:00:00,13,34,0,Voicemail,Genesys,0
C0380701,L103807,SDR02,2026-05-08 11:00:00,5,192,1,Connected - Discovery,Genesys,0
C0380702,L103807,AE01,2026-04-28 17:00:00,11,28,0,No Answer,Genesys,0
C0380703,L103807,AE04,2026-05-03 20:00:00,14,120,1,Connected - Discovery,Genesys,0
C0380800,L103808,SDR02,2026-02-25 11:00:00,5,35,0,No Answer,Genesys,0
C0380801,L103808,SDR02,2026-02-25 14:00:00,8,40,0,No Answer,Genesys,1
C0381100,L103811,SDR02,2026-05-21 21:00:00,16,21,0,Voicemail,Genesys,0
C0381200,L103812,SDR02,2026-04-10 20:00:00,15,18,0,No Answer,Genesys,0
C0381300,L103813,SDR04,2026-05-28 19:00:00,15,257,1,Connected - Discovery,Genesys,0
C0381301,L103813,SDR04,2026-06-07 10:00:00,6,186,1,Connected - Follow-up,Genesys,0
C0381302,L103813,AE05,2026-05-27 14:00:00,10,573,1,Connected - Follow-up,Genesys,1
C0381303,L103813,AE01,2026-06-07 17:00:00,13,22,0,No Answer,Genesys,0
C0381400,L103814,SDR03,2026-02-17 12:00:00,7,272,1,Connected - Follow-up,Genesys,0
C0381401,L103814,SDR03,2026-02-13 15:00:00,10,16,0,No Answer,Manual,0
C0381500,L103815,SDR02,2026-05-21 16:00:00,10,286,1,Connected - Follow-up,Genesys,0
C0381501,L103815,SDR02,2026-05-21 14:00:00,8,386,1,Connected - Discovery,Genesys,0
C0381502,L103815,AE08,2026-05-19 19:00:00,13,565,1,Connected - Follow-up,Manual,0
C0381600,L103816,SDR02,2026-01-10 15:00:00,9,405,1,Connected - Discovery,Manual,0
C0381601,L103816,SDR02,2026-01-18 16:00:00,10,422,1,Connected - Follow-up,Genesys,0
C0381700,L103817,SDR02,2026-01-21 13:00:00,7,21,0,Busy,Genesys,0
C0381701,L103817,SDR02,2026-02-01 21:00:00,15,31,0,Voicemail,Genesys,0
C0381702,L103817,AE04,2026-01-31 14:00:00,8,331,1,Connected - Demo Scheduled,Manual,0
C0381703,L103817,AE05,2026-02-01 08:00:00,2,22,0,No Answer,Genesys,0
C0381800,L103818,SDR01,2026-06-10 13:00:00,8,256,1,Connected - Demo Scheduled,Genesys,0
C0381801,L103818,SDR01,2026-06-16 18:00:00,13,12,0,Busy,Genesys,0
